,Channel,Compound,Date,Negative,Neutral,Positive,Text,Tweet Ago
261,@CNN,-0.8705,Mon Mar 12 20:19:25 +0000 2018,0.417,0.583,0.0,"RT @TheLeadCNN: Two weeks ago, President Trump talked about a lot of aggressive ideas to combat gun violence — but did he get gun shy? http…",62
262,@CNN,0.4215,Mon Mar 12 20:19:09 +0000 2018,0.062,0.796,0.142,"As thousands of people attend the SXSW festival in Austin, Texas, police warn residents that three package blasts i… https://t.co/lPcdwyO1PD",63
263,@CNN,0.5719,Mon Mar 12 20:17:59 +0000 2018,0.0,0.761,0.239,"Russia's Defense Ministry says it has successfully tested one of the ""invincible"" missiles that President Vladimir… https://t.co/PxZNJ6nn2I",64
264,@CNN,0.1901,Mon Mar 12 20:07:26 +0000 2018,0.0,0.929,0.071,"RT @CNNPolitics: When asked about age limits, Sanders says Trump is still supports them but is pushing forward on things that can be accomp…",65
265,@CNN,0.4754,Mon Mar 12 20:06:48 +0000 2018,0.0,0.86,0.14,"“These are very powerful devices.” Police in Austin, Texas, speak about three deadly package bombings in the city t… https://t.co/wGOTMyyfTW",66
266,@CNN,0.0258,Mon Mar 12 19:58:07 +0000 2018,0.166,0.627,0.207,A wealthy Turkish socialite and seven of her friends were killed after the airplane carrying them home from her bac… https://t.co/ovCk9ChWrf,67
267,@CNN,0.0,Mon Mar 12 19:54:30 +0000 2018,0.0,1.0,0.0,"Shane Smith could soon step aside as Vice's CEO, according to multiple media reports. He would likely be replaced b… https://t.co/WXyJvNfBIg",68
268,@CNN,0.0,Mon Mar 12 19:50:40 +0000 2018,0.0,1.0,0.0,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/sYD7xDvWpv,69
269,@CNN,0.0,Mon Mar 12 19:44:51 +0000 2018,0.0,1.0,0.0,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/7vKLE2v9a2,70
270,@CNN,-0.0772,Mon Mar 12 19:43:46 +0000 2018,0.124,0.763,0.112,The White House is closely monitoring the nerve agent attack on an ex-Russian spy in the United Kingdom and taking… https://t.co/E9w6Lx5o8F,71
271,@CNN,-0.4215,Mon Mar 12 19:41:28 +0000 2018,0.141,0.859,0.0,Hong Kong's pro-democracy camp has endured a setback in crucial by-elections as fears grow that Beijing is tighteni… https://t.co/7mC4IRv91H,72
